id,cid,name,description,language
50546208,14187,月光黄鼬,"这个卡名的①②的效果1回合各能使用1次。
①：这张卡在手卡·墓地存在的场合，以「月光黄鼬」以外的自己场上1张「月光」卡为对象才能发动。那张卡回到持有者手卡，这张卡守备表示特殊召唤。这个效果特殊召唤的这张卡从场上离开的场合除外。
②：这张卡被效果送去墓地的场合才能发动。从卡组把1张「月光」魔法·陷阱卡加入手卡。",cn
87931906,14188,月光融合,"这个卡名的卡在1回合只能发动1张。
①：从自己的手卡·场上把「月光」融合怪兽卡决定的融合素材怪兽送去墓地，把那1只融合怪兽从额外卡组融合召唤。对方场上有从额外卡组特殊召唤的怪兽存在的场合自己的卡组·额外卡组的「月光」怪兽也能有最多1只作为融合素材。",cn
13935001,14189,月光小夜曲舞踊,"这个卡名的②的效果1回合只能使用1次。
①：自己场上有融合怪兽融合召唤时，以那1只怪兽为对象才能发动。以下效果适用。
●在对方场上把1只「月光衍生物」（兽战士族·暗·4星·攻/守2000）特殊召唤。
●作为对象的怪兽的攻击力上升对方场上的怪兽数量×500。
②：自己主要阶段把墓地的这张卡除外才能发动。选1张手卡送去墓地，从卡组把1只「月光」怪兽特殊召唤。",cn
12213463,14192,白蔷薇龙,"这个卡名的①③的效果1回合各能使用1次。
①：自己场上有龙族或者植物族的调整存在的场合才能发动。这张卡从手卡特殊召唤。
②：这张卡召唤成功时才能发动。从自己的手卡·墓地选「白蔷薇龙」以外的1只「蔷薇龙」怪兽特殊召唤。
③：这张卡作为同调素材送去墓地的场合才能发动。从卡组把1只4星以上的植物族怪兽送去墓地。",cn
49202162,14193,混沌之战士 混沌战士,"卡名不同的怪兽3只
①：7星以上的怪兽为素材作连接召唤的这张卡不会成为对方的效果的对象，不会被对方的效果破坏。
②：这张卡战斗破坏对方怪兽时，可以从以下效果选择1个发动。
●这张卡的攻击力上升1500。
●这张卡在下次的自己回合的战斗阶段中可以作2次攻击。
●选场上1张卡除外。",cn
85696777,14194,鹰身引导者,"风属性怪兽2只
这个卡名的②③的效果1回合各能使用1次。
①：这张卡的卡名只要在场上·墓地存在当作「鹰身女郎」使用。
②：自己场上的「鹰身」怪兽被战斗·效果破坏的场合，可以作为代替把自己场上1张魔法·陷阱卡破坏。
③：这张卡以外的自己场上的表侧表示的「鹰身」怪兽回到自己手卡的场合，以对方场上1只特殊召唤的怪兽为对象才能发动。那只怪兽回到持有者手卡。",cn
12081875,14195,轰雷机龙-雷龙,"雷族怪兽2只以上
这个卡名的①的效果1回合只能使用1次。
①：这张卡是已连接召唤的场合，从自己墓地的怪兽以及除外的自己怪兽之中以1只「雷龙」怪兽为对象才能发动。那只怪兽记述的把自身从手卡丢弃发动的效果适用。那之后，那只怪兽回到卡组最上面或者最下面。
②：自己场上的雷族怪兽被战斗·效果破坏的场合，可以作为代替把自己墓地3张卡除外。",cn
48589580,14196,天空神骑士 罗德珀耳修斯,"天使族怪兽2只以上
这个卡名的①②的效果1回合各能使用1次。
①：丢弃1张手卡才能发动。把1张「天空的圣域」或者有那个卡名记述的卡从卡组加入手卡。场上有「天空的圣域」存在的场合，可以把加入手卡的卡改成1只天使族怪兽。
②：自己场上的表侧表示的天使族怪兽被送去墓地的场合，从自己墓地把1只天使族怪兽除外才能发动。比除外的怪兽等级高的1只天使族怪兽从手卡特殊召唤。",cn
74974229,14197,外星人士兵 强力外骨骼,"爬虫类族怪兽2只
这个卡名的①②的效果1回合各能使用1次。
①：从手卡丢弃1只怪兽才能发动。丢弃的怪兽的原本等级数量的A指示物给场上的表侧表示怪兽放置。这个效果在对方回合也能发动。
②：这张卡被战斗·效果破坏送去墓地的场合才能发动。从自己墓地选最多有着有A指示物放置的对方场上的怪兽数量的连接怪兽以外的爬虫类族怪兽特殊召唤（同名卡最多1张）。",cn
11969228,14198,龙骑兵团骑士-始枪龙骑士,"衍生物以外的龙族·鸟兽族怪兽2只
这个卡名的①②的效果1回合各能使用1次。
①：这张卡连接召唤成功的场合才能发动。从卡组把1张「龙骑兵团」魔法·陷阱卡或者「龙之溪谷」加入手卡。
②：龙族怪兽从额外卡组往这张卡所连接区特殊召唤的场合才能发动。从手卡把1只龙族·鸟兽族怪兽守备表示特殊召唤。这个效果特殊召唤的怪兽在这个回合效果无效化，不能作为连接素材。",cn
47363932,14199,废铁翼龙,"包含「废铁」怪兽的怪兽2只
这个卡名的①②的效果1回合各能使用1次。
①：以自己墓地1只「废铁」怪兽为对象才能发动。那只怪兽特殊召唤。那之后，选自己场上1张卡破坏。
②：这张卡已在怪兽区域存在的状态，场上的表侧表示的「废铁」怪兽被效果破坏的场合才能发动。从卡组把1只「废铁」怪兽特殊召唤。那之后，选场上1张卡破坏。",cn
74752631,14200,六武众的军大将,"包含「六武众」怪兽的战士族怪兽2只
这个卡名的①的效果1回合只能使用1次。
①：这张卡连接召唤成功的场合，丢弃1张手卡才能发动。把持有把武士道指示物放置效果的1张卡从卡组加入手卡。
②：只要这张卡在怪兽区域存在，每次这张卡所连接区有「六武众」怪兽召唤·特殊召唤，给这张卡放置1个武士道指示物。
③：这张卡的攻击力上升自己场上的武士道指示物数量×100。",cn
146746,14201,机关重联 愤怒钩舌,"机械族怪兽2只
这个卡名的①②的效果1回合只能有1次使用其中任意1个。这张卡不能作为连接素材。
①：自己·对方的主要阶段，把自己的手卡·场上1只怪兽送去墓地，以自己墓地1只机械族·10星怪兽为对象才能发动。那只怪兽守备表示特殊召唤。这个效果特殊召唤的怪兽的效果无效化。
②：这张卡在墓地存在的场合，把自己的手卡·场上1张卡送去墓地才能发动。这张卡特殊召唤。",cn
46241344,14202,炎星仙-鹫真人,"兽战士族怪兽2只
自己对「炎星仙-鹫真人」1回合只能有1次特殊召唤，那个作为②的效果1回合只能使用1次。
①：只要这张卡在怪兽区域存在，自己把「炎星」怪兽的效果发动的场合，也能不把自己的手卡·场上的「炎星」卡以及「炎舞」卡送去墓地来发动。
②：以自己的场上·墓地1张「炎舞」魔法·陷阱卡为对象才能发动。那张卡回到持有者手卡。那之后，从卡组把1只「炎星」怪兽送去墓地。",cn
73639099,14203,塞拉之虫惑魔,"连接怪兽以外的「虫惑魔」怪兽1只
这个卡名的②③的效果1回合各能使用1次。
①：连接召唤的这张卡不受陷阱卡的效果影响。
②：通常陷阱卡发动的场合才能发动。同名卡不在自己场上存在的1只「虫惑魔」怪兽从卡组特殊召唤。
③：这张卡以外的自己的「虫惑魔」怪兽的效果发动的场合才能发动。从卡组选1张「洞」通常陷阱卡或者「落穴」通常陷阱卡在自己场上盖放。",cn
9024198,14204,DDD 深渊王 比尔伽美斯,"「DD」怪兽2只
这个卡名的①②的效果1回合各能使用1次。
①：这张卡特殊召唤成功的场合才能发动。从卡组选2只卡名不同的「DD」灵摆怪兽在自己的灵摆区域放置，自己受到1000伤害。这个效果发动过的回合，自己不是「DD」怪兽不能特殊召唤。
②：连接召唤的这张卡被对方怪兽的攻击或者对方的效果破坏的场合才能发动。从自己的额外卡组·墓地选1只「DD」怪兽守备表示特殊召唤。",cn
36429703,14205,急袭猛禽-智慧林鸮,"鸟兽族·暗属性怪兽2只
这个卡名的①②的效果1回合各能使用1次。
①：这张卡连接召唤成功的场合才能发动。从卡组把1只鸟兽族·暗属性·4星怪兽守备表示特殊召唤。这个效果特殊召唤的怪兽不能作为连接素材，效果无效化。
②：自己的「急袭猛禽」超量怪兽的效果发动的场合发动。从卡组把1张「升阶魔法」魔法卡在自己场上盖放。把速攻魔法卡盖放的场合，那张卡在盖放的回合也能发动。",cn
72813401,14206,高速疾行机人 GOM枪,"风属性怪兽2只
这个卡名的①②的效果1回合各能使用1次。
①：自己主要阶段才能发动。把1只风属性怪兽召唤。这个效果发动过的回合，自己不是同调怪兽不能从额外卡组特殊召唤。
②：从额外卡组把1只风属性同调怪兽除外才能发动。等级合计直到变成和除外的怪兽相同为止，从卡组把2只卡名不同的「疾行机人」怪兽给对方观看，对方从那之中随机选1张。那1张加入自己手卡，剩余送去墓地。",cn
8802510,14207,PSY骨架王·Λ,"衍生物以外的怪兽2只
这个卡名的②的效果1回合只能使用1次。
①：只要这张卡在怪兽区域存在，自己在自己场上有怪兽存在的场合也能把手卡的「PSY骨架装备」怪兽的效果发动。
②：这张卡已在怪兽区域存在的状态，这张卡以外的自己场上的表侧表示的念动力族怪兽被除外的场合才能发动。这个回合的结束阶段，从卡组把1张「PSY骨架」卡加入手卡。",cn
35306215,14208,失乐之堕天使,"天使族怪兽2只
这个卡名的②的效果1回合只能使用1次。
①：只要这张卡在怪兽区域存在，自己作需要怪兽2只解放的天使族怪兽的上级召唤的场合，可以不把怪兽2只解放而从自己墓地把2只怪兽除外来上级召唤。
②：丢弃1张手卡才能发动。从卡组选1只「堕天使」怪兽加入手卡或送去墓地。
③：自己结束阶段发动。自己回复场上的天使族怪兽数量×500基本分。",cn
71791814,14209,魔弹射手 马克斯,"8星以下的「魔弹」怪兽1只
这个卡名的①的效果1回合只能使用1次。
①：这张卡连接召唤成功的场合，可以从以下效果选择1个发动。
●把最多有对方场上的怪兽数量的「魔弹」魔法·陷阱卡从卡组加入手卡（同名卡最多1张）。
●把最多有对方场上的魔法·陷阱卡数量的「魔弹」怪兽从卡组特殊召唤（同名卡最多1张）。
②：自己·对方回合自己可以把「魔弹」魔法·陷阱卡从手卡发动。",cn
47963370,14213,混沌之魔术师,"「混沌形态」降临。
①：这张卡的卡名只要在场上·墓地存在当作「黑魔术师」使用。
②：1回合1次，魔法·陷阱卡的效果发动时，以场上1张卡为对象才能发动。那张卡破坏。
③：仪式召唤的这张卡被战斗·效果破坏的场合才能发动。从手卡把「混沌之魔术师」以外的1只「混沌」仪式怪兽无视召唤条件特殊召唤。",cn
73452089,14214,超魔导骑士-黑魔导骑兵,"「黑魔术师」＋战士族怪兽
①：这张卡的攻击力上升双方的场上·墓地的魔法·陷阱卡数量×100。
②：这张卡向守备表示怪兽攻击的场合，给与攻击力超过那个守备力的数值的战斗伤害。
③：场上的卡为对象的魔法·陷阱·怪兽的效果发动时，丢弃1张手卡才能发动。那个发动无效并破坏。",cn
856784,14215,命运之抽卡,"这个卡名的卡在1回合只能发动1张。
①：自己基本分比对方少，场上的攻击力最高的怪兽在对方场上存在的场合才能发动。从卡组选3张卡名不同的卡给对方观看，那3张洗切回到卡组上面。那之后，自己从卡组抽1张。这张卡的发动后，直到回合结束时自己不能把魔法·陷阱卡盖放，只能有1次把魔法·陷阱·怪兽的效果发动。",cn
36841733,14216,元素英雄 宏伟侠,"「英雄」通常怪兽×2
这张卡不用融合召唤不能特殊召唤。
①：这张卡的攻击力·守备力上升作为这张卡的融合素材的怪兽的原本等级合计×300。
②：这张卡战斗破坏对方怪兽时，把这张卡解放才能发动。从额外卡组把1只「元素英雄」融合怪兽无视召唤条件特殊召唤。这个效果特殊召唤的怪兽不能向持有自身的等级以下的等级的怪兽攻击。",cn
73239437,14217,二重英雄攻击,"这个卡名的卡在1回合只能发动1张。
①：自己场上有需以「元素英雄 新宇侠」为融合素材的融合怪兽存在的场合，以自己墓地1只「英雄」融合怪兽为对象才能发动。那只怪兽无视召唤条件特殊召唤。",cn
9634146,14218,信号战士,"调整＋调整以外的怪兽1只以上
①：每次双方的准备阶段发动。给这张卡以及场地区域的表侧表示的卡全部各放置1个信号指示物。
②：有信号指示物放置的这张卡不会被战斗以及对方的效果破坏。
③：1回合1次，可以把自己·对方场上的信号指示物的以下数量取除，那个效果发动。
●4：给与对方800伤害。
●7：自己从卡组抽1张。
●10：选场上1张卡破坏。",cn
35129241,14219,星尘的祈愿,"①：1回合1次，自己场上的「星尘」同调怪兽为让自身的效果发动而被解放的场合，以那1只怪兽为对象才能发动。那只怪兽特殊召唤。对方不能对应这个效果的发动把魔法·陷阱·怪兽的效果发动。
②：这张卡的①的效果特殊召唤的怪兽在攻击表示的场合不会被战斗破坏。",cn
62517849,14220,No.39 希望皇 霍普·翻倍,"4星怪兽×2
这个卡名的效果1回合只能使用1次。
①：把这张卡1个超量素材取除才能发动。从卡组把1张「翻倍机会」加入手卡。那之后，「No.39 希望皇 霍普·翻倍」以外的1只「希望皇 霍普」超量怪兽在自己场上的这张卡上面重叠当作超量召唤从额外卡组特殊召唤。这个效果特殊召唤的怪兽的攻击力变成2倍，不能直接攻击。这个效果在对方回合也能发动。",cn
8512558,14221,希望皇 拟声乌托邦,"这个卡名在规则上也当作「刷拉拉」、「我我我」、「隆隆隆」、「怒怒怒」卡使用。这个卡名的效果1回合只能使用1次。
①：自己主要阶段才能发动。从手卡把「希望皇 拟声乌托邦」以外的以下怪兽各最多1只守备表示特殊召唤。这个效果的发动后，直到回合结束时自己不是超量怪兽不能从额外卡组特殊召唤。
●「刷拉拉」怪兽
●「我我我」怪兽
●「隆隆隆」怪兽
●「怒怒怒」怪兽",cn
35906693,14222,闪光抽卡,"①：自己抽卡阶段通过把通常抽卡的这张卡持续公开，那个回合的主要阶段1，可以以自己场上1只「希望皇 霍普」超量怪兽为对象，从以下效果选择1个发动。
●从卡组·额外卡组选卡名不同的「异热同心武器」怪兽任意数量当作装备卡使用给作为对象的怪兽装备。
●和作为对象的自己怪兽卡名不同的1只「希望皇 霍普」超量怪兽在那只怪兽上面重叠当作超量召唤从额外卡组特殊召唤。",cn
61391302,14223,异色眼上级龙,"这张卡可以把1只5星以上的怪兽解放作上级召唤。这个卡名的②的效果1回合只能使用1次。
①：这张卡上级召唤成功的场合才能发动。选对方场上1只怪兽破坏，给与对方那只怪兽的原本攻击力数值的伤害。
②：这张卡战斗破坏怪兽时才能发动。从自己的手卡·墓地选「异色眼上级龙」以外的1只5星以上的怪兽守备表示特殊召唤。",cn
7799906,14224,娱乐伙伴 笑容魔术家,"这个卡名的①②的怪兽效果1回合各能使用1次。
①：这张卡召唤·特殊召唤成功的场合才能发动。从卡组把1张「笑容」魔法·陷阱卡加入手卡。
②：自己场上的怪兽只有「娱乐伙伴」怪兽、「魔术师」灵摆怪兽、「异色眼」怪兽，这张卡的攻击力比原本攻击力高的场合才能发动。自己从卡组抽出持有比原本攻击力高的攻击力的自己场上的怪兽的数量。这个回合，自己不能把怪兽特殊召唤。",cn
34884015,14225,魂之灵摆,"这个卡名的①的效果1回合只能使用1次。
①：以自己的灵摆区域2张卡为对象才能发动。作为对象的卡的灵摆刻度各自上升或下降1（最少到1）。
②：每次自己的灵摆怪兽灵摆召唤给这张卡放置1个指示物。
③：场上的灵摆怪兽的攻击力上升这张卡的指示物数量×300。
④：把这张卡3个指示物取除才能发动。这个回合，自己在通常的灵摆召唤外加上只有1次，自己主要阶段可以把怪兽灵摆召唤。",cn
60279710,14226,电子界魔法师,"怪兽2只以上
这个卡名的①②的效果1回合各能使用1次。
①：这张卡是已用「电子界男巫」为素材作连接召唤的场合，以对方场上1只怪兽为对象才能发动。那只怪兽的表示形式变更，那个效果直到回合结束时无效化。这个效果在对方回合也能发动。
②：这张卡被战斗或者对方的效果破坏的场合才能发动。从自己的手卡·卡组·墓地选1只「电子界男巫」特殊召唤。",cn
97677329,14227,备份监管员,"怪兽2只
这个卡名的①②的效果1回合各能使用1次。
①：这张卡是已用「备份秘书」为素材作连接召唤的场合在这张卡所连接区的自己怪兽和对方怪兽进行战斗的伤害步骤结束时才能发动。从手卡把1只电子界族怪兽特殊召唤。
②：这张卡被战斗或者对方的效果破坏的场合才能发动。从自己的手卡·卡组·墓地选1只「备份秘书」特殊召唤。",cn
33062423,14228,解码终结,"这个卡名的卡在1回合只能发动1张。
①：以自己场上1只「解码语者」为对象才能发动。那只怪兽所连接区的怪兽数量在这个回合让以下效果适用。
●1只以上：那只怪兽的攻击力上升那些所连接区的怪兽数量×500。
●2只以上：那只怪兽战斗破坏的怪兽在伤害计算后除外。
●3只：那只怪兽战斗破坏对方怪兽的伤害计算后发动。对方场上的卡全部破坏。",cn
54112932,14235,薯薯与片片,薯薯和片片总是非常要好。啃着薯片呆在屋里无所事事。法式清汤味也很好吃。海苔盐味也味道不错。薯薯和片片过着美味可口的生活。,cn
90506641,14236,魂之开封,①：对方场上有怪兽存在，自己场上有通常怪兽存在的场合才能发动。从卡组选5只通常怪兽。那之内的1只加入手卡，剩下的卡除外。,cn
27001740,14237,来自农园的配送,①：自己场上有通常怪兽存在的场合，以除外的最多3只自己的通常怪兽为对象才能发动。那些怪兽回到卡组。,cn
53490455,14238,转生炎兽 貉子,"这个卡名的②的效果1回合只能使用1次。
①：自己的「转生炎兽」怪兽被选择作为对方怪兽的攻击对象时，把这张卡从手卡送去墓地，以那2只进行战斗的怪兽为对象才能发动。自己基本分回复作为对象的对方怪兽的攻击力的数值。这个回合，作为对象的自己怪兽不会被战斗破坏。
②：这张卡在墓地存在，自己的「转生炎兽」怪兽战斗破坏对方怪兽送去墓地时才能发动。这张卡加入手卡。",cn
89484053,14239,转生炎兽 鼹鼠,"这个卡名的①②的效果1回合各能使用1次。
①：自己对连接怪兽的连接召唤成功的回合的自己主要阶段才能发动。手卡的这张卡在作为连接怪兽所连接区的自己场上特殊召唤。
②：自己场上没有怪兽存在的场合，把墓地的这张卡除外，以自己墓地5张「转生炎兽」卡为对象才能发动。那些卡加入卡组洗切。那之后，自己从卡组抽2张。",cn
26889158,14240,转生炎兽 羚羊,"这个卡名的①②的效果1回合各能使用1次。
①：「转生炎兽 羚羊」以外的「转生炎兽」怪兽被送去自己墓地的场合才能发动。这张卡从手卡特殊召唤。
②：这张卡召唤·特殊召唤成功的场合才能发动。从卡组把「转生炎兽 羚羊」以外的1张「转生炎兽」卡送去墓地。",cn
52277807,14241,转生炎兽 犰狳蜥,"这个卡名的①②的效果1回合各能使用1次。
①：自己场上有「转生炎兽」卡存在的场合，把这张卡从手卡丢弃，以场上1只表侧表示怪兽为对象才能发动。那只怪兽的攻击力直到回合结束时上升500。
②：自己场上有「转生炎兽 犰狳蜥」以外的「转生炎兽」怪兽存在的场合才能发动。这张卡从墓地特殊召唤。这个效果特殊召唤的这张卡从场上离开的场合除外。",cn
89662401,14242,转生炎兽 孔雀,"这个卡名的①的效果1回合只能使用1次。
①：自己场上有「转生炎兽 孔雀」以外的「转生炎兽」怪兽召唤·特殊召唤的场合才能发动。这张卡从手卡特殊召唤。
②：从手卡以及自己场上的表侧表示的卡之中把1张「转生炎兽」卡送去墓地，以对方场上盖放的1张魔法·陷阱卡为对象才能发动。这个回合，那张盖放的魔法·陷阱卡不能发动。",cn
25166510,14243,转生炎兽 暴晒野牛,"这个卡名的①②的效果1回合各能使用1次。
①：自己墓地有「转生炎兽」怪兽3只以上存在的场合才能发动。这张卡从手卡守备表示特殊召唤。
②：以最多有对方场上的表侧表示的卡数量的自己墓地的炎属性连接怪兽为对象才能发动。那些怪兽回到额外卡组。那之后，可以选最多有回去的卡数量的对方场上的表侧表示的卡，直到回合结束时那个效果无效。",cn
52155219,14244,转生炎兽的炎阵,"这个卡名的卡在1回合只能发动1张。
①：可以从以下效果选择1个发动。
●从卡组把1只「转生炎兽」怪兽加入手卡。
●以用和自身同名的怪兽为素材作连接召唤的自己场上1只「转生炎兽」连接怪兽为对象才能发动。这个回合，那只连接怪兽不受自身以外的怪兽的效果影响。",cn
88540324,14245,转生炎兽的烈爪,"「转生炎兽」怪兽才能装备。
①：「转生炎兽的烈爪」在自己场上只能有1张表侧表示存在。
②：装备怪兽不会被战斗·效果破坏，向守备表示怪兽攻击的场合，给与对方为攻击力超过那个守备力的数值的战斗伤害。
③：装备怪兽是用和自身同名的怪兽为素材作连接召唤的自己的「转生炎兽」连接怪兽的场合，装备怪兽在同1次的战斗阶段中可以向怪兽作出最多有那个连接标记数量的攻击。",cn
14934922,14246,转生炎兽的愤怒,"这个卡名的卡在1回合只能发动1张。
①：可以从以下效果选择1个发动。
●从手卡以及自己场上的表侧表示怪兽之中把1只「转生炎兽」怪兽送去墓地，以场上1张卡为对象才能发动。那张卡破坏。
●以用和自身同名的怪兽为素材作连接召唤的自己场上1只「转生炎兽」连接怪兽为对象才能发动。选最多有那只怪兽的连接标记数量的对方场上的卡破坏。",cn
51339637,14247,转生炎兽的咆哮,"这个卡名的①②的效果1回合只能有1次使用其中任意1个。
①：自己场上有「转生炎兽」连接怪兽存在，怪兽的效果·魔法·陷阱卡发动时才能发动。那个发动无效并破坏。
②：这张卡在墓地存在的状态，和自身同名的怪兽作为素材让「转生炎兽」连接怪兽在自己场上连接召唤的场合才能发动。这张卡在自己场上盖放。这个效果盖放的这张卡从场上离开的场合除外。",cn
87327776,14248,转生炎兽 蜃景雄马,"3星怪兽×2
这个卡名的①②的效果1回合各能使用1次。
①：把这张卡1个超量素材取除才能发动。从卡组把1只「转生炎兽」怪兽守备表示特殊召唤。这个效果的发动后，直到回合结束时自己不能把炎属性以外的怪兽的效果发动。
②：超量召唤的这张卡作为「转生炎兽」连接怪兽的连接素材送去墓地的场合，以场上1只怪兽为对象才能发动。那只怪兽回到持有者手卡。",cn
14812471,14249,转生炎兽 烽火猞猁,"4星以下的电子界族怪兽1只
这个卡名的①②的效果1回合各能使用1次。
①：这张卡连接召唤成功的场合才能发动。从卡组把1张「转生炎兽的圣域」加入手卡。
②：自己场上的「转生炎兽」卡被战斗·效果破坏的场合，可以作为代替把墓地的这张卡除外。",cn
40216089,14250,白金零件,"机械族怪兽2只
这个卡名的①②的效果1回合各能使用1次。这张卡在连接召唤的回合不能作为连接素材。
①：自己主要阶段才能发动。从手卡把1只4星以下的机械族怪兽在作为这张卡所连接区的自己场上特殊召唤。
②：这张卡被战斗·效果破坏的场合才能发动。从卡组把1只4星「零件」怪兽特殊召唤。",cn
86605184,14251,防火守护者,"这个卡名的①②的效果1回合各能使用1次。
①：这张卡作为电子界族连接怪兽的连接素材送去墓地的场合才能发动。这张卡特殊召唤。这个效果特殊召唤的这张卡从场上离开的场合除外。
②：自己和对方的连接怪兽之间进行战斗的攻击宣言时把墓地的这张卡除外才能发动。那次攻击无效，那只对方怪兽直到回合结束时原本攻击力变成0，不受自身以外的卡的效果影响。",cn
13090893,14252,网格扫除机,"这个卡名的①②的效果1回合各能使用1次。
①：场地魔法卡表侧表示存在的场合才能发动。这张卡从手卡特殊召唤。
②：把墓地的这张卡以及自己场上1只连接怪兽除外才能发动。选对方场上1张卡破坏。",cn
49094491,14253,转生炎兽 阔耳狐,"这个卡名的①②的效果1回合各能使用1次。
①：这张卡在手卡·墓地存在，从额外卡组特殊召唤的自己场上的电子界族怪兽被战斗或者对方的效果破坏的场合才能发动。这张卡特殊召唤。这个效果特殊召唤的这张卡从场上离开的场合除外。
②：这张卡作为连接2以上的电子界族连接怪兽的连接素材送去墓地的场合才能发动。从卡组把1张「转生炎兽」通常魔法卡加入手卡。",cn
76589546,14254,溢出龙,"这个卡名的效果1回合只能使用1次。
①：场上的怪兽被效果破坏时才能发动。这张卡从手卡特殊召唤。2只以上的场上的怪兽被效果破坏时发动的场合，可以再在自己场上把1只「溢出衍生物」（龙族·暗·1星·攻/守0）特殊召唤。",cn
12977245,14255,幻变骚灵·延迟菲芬尼拉,①：只要这张卡在怪兽区域存在，对方不能选择「幻变骚灵·延迟菲芬尼拉」以外的自己场上的「幻变骚灵」怪兽作为攻击对象，也不能作为效果的对象。,cn
48372950,14256,恐龙摔跤手·斯库利玛马门溪龙,"这个卡名的②的效果1回合只能使用1次。
①：自己场上有「恐龙摔跤手」怪兽存在的场合，这张卡可以不用解放作召唤。
②：这张卡在墓地存在，自己回合对方对怪兽的特殊召唤成功的场合，以自己墓地1只4星以下的「恐龙摔跤手」怪兽为对象才能发动。那只怪兽特殊召唤。那之后，墓地的这张卡加入手卡。",cn
75366958,14257,恐龙摔跤手·席拉腔骨龙,"这个卡名的①的方法的特殊召唤在决斗中只能有1次。
①：自己场上没有怪兽存在的场合，这张卡可以从手卡特殊召唤。把这个方法特殊召唤的这张卡作为连接召唤的素材的场合，不是「恐龙摔跤手」怪兽的连接召唤不能使用。",cn
11755663,14258,恐龙摔跤手·武术崇高龙,"①：自己的「恐龙摔跤手」怪兽和持有那个攻击力以上的攻击力的怪兽进行战斗的伤害计算时，把这张卡从手卡送去墓地才能发动。那只自己怪兽不会被那次战斗破坏，那次伤害步骤结束后战斗阶段结束。
②：这张卡为这张卡的效果发动而被送去墓地的回合的结束阶段，对方场上的怪兽数量比自己场上的怪兽多的场合才能发动。这张卡特殊召唤。",cn
48150362,14259,命运英雄 拔枪人,"这个卡名的①②的效果1回合各能使用1次。
①：这张卡用「英雄」怪兽的效果特殊召唤成功的场合才能发动。双方玩家各自从卡组抽1张。
②：这张卡被送去墓地的场合，下次的准备阶段才能发动。这张卡从墓地特殊召唤。这个效果特殊召唤的这张卡从场上离开的场合除外。",cn
74644400,14260,念动力反射者,"这个卡名的①②的效果1回合各能使用1次。
①：这张卡召唤·特殊召唤成功的场合才能发动。把1张「念动力反射者」以外的有「爆裂模式」的卡名记述的卡或者「爆裂模式」从卡组加入手卡。
②：把手卡1张「爆裂模式」给对方观看，以「念动力反射者」以外的有「爆裂模式」的卡名记述的自己墓地1只怪兽为对象才能发动。那只怪兽特殊召唤，那个等级上升最多4星。",cn
39015,14261,爆裂狙击手,"这个卡名的①②的效果1回合各能使用1次。
①：把这张卡解放才能发动。从手卡·卡组把「爆裂狙击手」以外的1只有「爆裂模式」的卡名记述的怪兽特殊召唤。这个效果发动过的回合，自己不是同调怪兽不能从额外卡组特殊召唤。
②：以自己场上1只表侧表示怪兽为对象才能发动。把额外卡组1只同调怪兽给对方观看，作为对象的怪兽的种族·属性直到回合结束时变成和给人观看的怪兽相同。",cn
47027714,14262,科技属 戟炮手/爆裂体,"这张卡不能通常召唤。「爆裂模式」的效果才能特殊召唤。这个卡名的①②的效果1回合各能使用1次。
①：对方把怪兽召唤·反转召唤·特殊召唤之际才能发动。那个无效，那些怪兽以及对方场上的特殊召唤的怪兽全部除外。
②：场上的这张卡被破坏时，以自己墓地1只「科技属 戟炮手」为对象才能发动。那只怪兽无视召唤条件特殊召唤。",cn
73422829,14263,超级量子战士 白光层,"这个卡名的①②③的效果1回合各能使用1次。
①：从手卡以及自己场上的表侧表示怪兽之中把1只光属性以外的「超级量子」怪兽送去墓地才能发动。这张卡从手卡守备表示特殊召唤。
②：这张卡召唤·特殊召唤成功时才能发动。从卡组把1只「超级量子」怪兽送去墓地。这张卡的属性·等级变成和那只怪兽相同。
③：这张卡被送去墓地的场合才能发动。从自己的卡组·墓地选1只「超级量子妖精 阿尔方」加入手卡。",cn
816427,14264,新炎狱女郎,"这个卡名的①②的效果1回合各能使用1次。
①：从手卡把1只炎属性怪兽送去墓地，以对方墓地1张卡为对象才能发动。那张卡除外。这个效果在对方回合也能发动。
②：这张卡已在怪兽区域存在的状态，从对方墓地有卡被除外的场合才能发动。从卡组把「新炎狱女郎」以外的1只守备力200以下的炎属性怪兽送去墓地。",cn
36205132,14265,空牙团的传令 菲勒,"这个卡名的①②的效果1回合各能使用1次。
①：自己主要阶段才能发动。从手卡把「空牙团的传令 菲勒」以外的1只「空牙团」怪兽特殊召唤。
②：这张卡已在怪兽区域存在的状态，自己场上有这张卡以外的「空牙团」怪兽特殊召唤的场合，以自己墓地1只「空牙团」怪兽为对象才能发动。那只怪兽守备表示特殊召唤。这个效果特殊召唤的怪兽从场上离开的场合回到持有者卡组最下面。",cn
72700231,14266,冰之魔妖-雪娘,"这个卡名的①的效果1回合只能使用1次。
①：这张卡在手卡·墓地存在，自己场上有「冰之魔妖-雪娘」以外的「魔妖」卡存在的场合才能发动。这张卡特殊召唤。那之后，从卡组把1只不死族怪兽送去墓地。
②：只要这张卡在怪兽区域存在，自己不是「魔妖」怪兽不能从额外卡组特殊召唤。",cn
